R,Rho,Trr,Trt,Trz,Ttt,Tzt,Tzz,Z,Lamda
0.195907295,1.3695538,122365.781,4251.31836,5138.95117,164383.938,49996.6992,186833.672,0.0252171792,0.856848301428648
0.196425498,1.36932123,122381.75,3996.40698,4790.15527,164460.672,49805.8828,186664.781,0.0251525603,0.857030456344074
0.19694519,1.36902165,122395.945,3750.8562,4452.78711,164541,49608.8984,186482.688,0.0250912122,0.857395908949015
0.197465718,1.3687408,122416.414,3506.31396,4116.47705,164634.906,49407.7539,186304.313,0.025030043,0.858024326032782
0.197985709,1.36843991,122442.141,3263.26318,3780.97266,164749.688,49199.9688,186116.906,0.0249689352,0.85856603726522
0.198506206,1.36816835,122472.453,3025.30908,3452.83301,164870.063,48994.1719,185936.313,0.0249096416,0.859344220292115
0.199027419,1.36785054,122498.586,2797.08032,3138.07617,164981.688,48793.4375,185754,0.0248546228,0.860067820906696
0.199548095,1.36741304,122517.961,2574.31128,2830.51953,165091.094,48590.2383,185553.469,0.0248021726,0.860559654788496
0.200068355,1.36698353,122540.313,2351.48828,2524.15332,165203.563,48383.1602,185359.828,0.0247497987,0.860883567801354
0.20058921,1.36664116,122572.344,2128.70801,2219.16846,165324.438,48176.0234,185184.156,0.0246974565,0.861147471839839
0.201109931,1.36634731,122611.609,1914.12476,1924.71753,165454.328,47971.0313,185006.813,0.0246478841,0.861570886684436
0.201631784,1.36601186,122646.164,1710.10474,1643.82813,165571.469,47768.2109,184827.203,0.0246024318,0.862095088619321
0.202153802,1.3656249,122675.156,1509.46143,1367.86792,165674.688,47562.7656,184652.469,0.0245585069,0.862665498831317
0.202675253,1.36528373,122710.039,1309.61426,1092.91748,165784.313,47352.6055,184488.078,0.0245146267,0.863423251577806
0.203197062,1.36500788,122754.109,1111.68628,820.68396,165906.172,47142.1797,184329.406,0.0244711153,0.864418367419993
0.203719616,1.36475182,122799.5,924.047363,561.432861,166023.375,46933.6094,184174,0.0244310312,0.865020925560077
0.204242051,1.36444831,122838.063,747.519775,314.965149,166126.094,46719.7109,184018.828,0.0243947878,0.865599416455196
0.20476383,1.36412156,122876.531,572.674683,71.3729477,166225.906,46504.5977,183858.938,0.0243593529,0.865800481823364
0.205286413,1.3638519,122923.57,397.498352,-171.289368,166335.547,46290.1172,183703.375,0.0243238695,0.865936809354835
0.205808461,1.36363864,122976.531,227.970749,-408.640869,166459.375,46067.4844,183556.719,0.0242893603,0.866156301152689
0.206330821,1.36348891,123033.594,72.0440826,-631.7323,166581.703,45845.9453,183420.875,0.0242587514,0.866505078692976
0.206854463,1.36337924,123091.625,-75.1374741,-844.420227,166686.906,45629.0508,183295.156,0.0242313258,0.866899560503539
0.207376316,1.36329436,123151.891,-221.239777,-1055.04028,166788.594,45411.3047,183175.938,0.0242042858,0.86769965504504
0.20789814,1.36322844,123217.688,-366.136383,-1264.70142,166905.563,45189.6484,183055.969,0.0241772532,0.868751839106222
0.208422452,1.36319876,123289.766,-505.536438,-1469.17871,167033.094,44969.8828,182937.25,0.0241517872,0.869783794457229
0.208946422,1.36333585,123376.094,-633.883789,-1661.1095,167162.156,44760.6563,182837.609,0.0241304412,0.870849641948354
0.209469303,1.36355424,123466.672,-755.782837,-1846.28638,167280.344,44556.4336,182756.484,0.0241116248,0.871860113572946
0.209992275,1.36372507,123553.813,-876.874084,-2031.58936,167393.344,44351,182673.891,0.0240928642,0.872663064160027
0.210514635,1.36382508,123636.656,-996.218384,-2215.68213,167506.875,44140.9219,182580.922,0.024074208,0.873092667674643
0.211039692,1.36422729,123747.695,-1110.521,-2392.43848,167634.156,43947.5078,182523.266,0.0240582488,0.873706801615731
0.211567357,1.36490965,123885.188,-1216.14526,-2558.3457,167776.188,43769.7813,182494.5,0.0240465887,0.874267368314149
0.2120931,1.36553073,124016.797,-1315.99634,-2719.81079,167914.5,43587.4063,182460.469,0.0240366533,0.8748201719183
0.212619275,1.36614966,124150.516,-1414.25977,-2880.5708,168063.719,43401.0703,182423.281,0.0240267143,0.875240774128733
0.213145494,1.36687601,124296.375,-1511.54932,-3039.37158,168222.563,43218.5313,182393.219,0.0240171663,0.875660915456117
0.213670626,1.36771584,124447.914,-1604.64648,-3191.63574,168347.5,43051.1641,182387.031,0.0240111239,0.876454414378842
0.214194566,1.36860299,124603.516,-1691.66614,-3335.81299,168460.875,42892.25,182383.125,0.0240089763,0.877164914266879
0.214718029,1.36961448,124771.617,-1776.81738,-3478.22778,168589.203,42736.5508,182393.219,0.0240076259,0.877672802132978
0.215242207,1.3706522,124942.078,-1861.11401,-3621.01416,168719.469,42580.4297,182410.5,0.0240062755,0.878826956122206
0.215765357,1.37172437,125113.727,-1944.77734,-3763.04565,168832.75,42431.9531,182440.344,0.0240058452,0.879677909848977
0.21628806,1.37296867,125297.328,-2025.3999,-3900.33081,168932.922,42309.8125,182510.453,0.0240093432,0.880525494808581
0.216812044,1.37439704,125498.469,-2103.19824,-4033.42334,169045.781,42205.832,182606.813,0.0240161307,0.881702502639333
0.217336208,1.37585342,125701.703,-2180.87329,-4166.80811,169153.719,42102.75,182708.969,0.0240231901,0.88223427866188
0.217859402,1.37725067,125898.852,-2257.9668,-4300.23535,169250.188,41998.7305,182808.438,0.0240302384,0.882638705931464
0.218383014,1.37868547,126101.047,-2333.18848,-4431.14355,169348.594,41902.1953,182913.563,0.0240390375,0.883344509248827
0.21890673,1.38018954,126311.484,-2405.34229,-4556.50488,169447.172,41821.4688,183028.969,0.0240520723,0.883954457320347
0.219429851,1.38169277,126521.484,-2476.13428,-4678.98584,169535.156,41749.6328,183149.984,0.0240676217,0.884730267773232
0.219952598,1.38311863,126723.422,-2546.19653,-4801.62109,169610.016,41674.3906,183265.125,0.0240831971,0.885319592071645
0.220476091,1.38452339,126924.906,-2615.97559,-4924.19824,169686.531,41597.7109,183375.594,0.0240988471,0.885990816262477
0.221000224,1.38604832,127137.625,-2688.58691,-5048.32617,169769.563,41538.8281,183513.375,0.0241172835,0.886611000769603
0.22152327,1.3877275,127362.609,-2764.7793,-5174.40527,169853.438,41503.9844,183690.719,0.024139991,0.887326461525077
0.222045973,1.38943601,127589.867,-2841.52979,-5300.83984,169936.328,41475.3438,183878.797,0.0241642836,0.888139716793829
0.22256887,1.39107323,127809.719,-2917.6958,-5427.71582,170007.609,41443.5547,184062.359,0.0241885856,0.888584779599982
0.223091692,1.39267111,128026,-2993.8833,-5554.85498,170073.063,41410.4375,184242.906,0.0242132712,0.889407128059208
0.223615348,1.39431572,128247.766,-3074.55518,-5683.66602,170139.219,41382.8398,184426.906,0.024241738,0.890364944564085
0.224137694,1.39605713,128479.828,-3159.94922,-5813.28906,170211.922,41363.9961,184619.141,0.0242742263,0.891282818390317
0.22465916,1.39778161,128710.594,-3245.64795,-5942.97852,170282.313,41344.9375,184810.422,0.0243074261,0.892912649634656
0.225181937,1.39946961,128938.172,-3331.18579,-6073.0918,170347.422,41322.9258,184999,0.0243407059,0.893458935526797
0.22570461,1.40113926,129167.641,-3417.22974,-6203.27344,170428.313,41299.0469,185180.25,0.0243749488,0.894297305604882
0.226227075,1.4027735,129403.977,-3512.42358,-6338.79785,170551.938,41284.5781,185350.094,0.0244135838,0.894964686657419
0.226748601,1.40445161,129646.797,-3617.66846,-6482.60596,170691.813,41282.1875,185535.906,0.0244558714,0.89563975363699
0.227268547,1.40607738,129883.531,-3723.19678,-6626.83594,170819.938,41279.4375,185719.469,0.0244983174,0.896384412102448
0.227790624,1.40766144,130122.258,-3827.52637,-6767.646,170960.188,41274.4609,185882.656,0.024540931,0.897127428807245
0.228313655,1.40931654,130367.82,-3936.74487,-6912.96191,171110.094,41276.1328,186064.438,0.0245855935,0.897811560217451
0.228834897,1.41100085,130613.578,-4056.53931,-7069.59668,171272.594,41296.5234,186285.297,0.0246349722,0.898822312768835
0.229357988,1.41255224,130846.203,-4180.87695,-7233.09717,171429.25,41317.4219,186507.875,0.0246874243,0.899924944109892
0.229878545,1.41410518,131080.109,-4304.771,-7396.42969,171587.906,41337.2305,186730.813,0.0247396119,0.901184187311916
0.230397239,1.41575325,131324.797,-4429.78955,-7559.28516,171756.797,41361.6719,186962.469,0.0247916467,0.901858549694098
0.230918512,1.41734838,131570.891,-4566.1499,-7731.68848,171917.516,41381.8047,187166.531,0.0248472989,0.902512744029228
0.231442198,1.41887188,131824.938,-4715.58887,-7916.97656,172109.078,41392.0703,187324.625,0.0249085464,0.903307999170099
0.231966406,1.42040944,132088.141,-4867.70801,-8105.05078,172324.406,41393.7461,187463.703,0.0249718353,0.904000010495558
0.232488424,1.42203438,132359.719,-5020.02246,-8291.67969,172537.297,41395.1406,187610.75,0.0250348356,0.904746546823338
0.233010441,1.42381418,132651.563,-5172.83496,-8475.74902,172784.781,41396.8047,187764.203,0.0250982977,0.905401617922664
0.233532667,1.42534471,132911.719,-5330.01807,-8670.80859,173005.75,41406.9297,187943.328,0.0251666661,0.906715251201755
0.234049454,1.42658639,133139.375,-5493.40918,-8875.0293,173206.922,41435.1797,188139.281,0.0252397396,0.907958883978021
0.234564111,1.42809057,133396.906,-5661.3252,-9079.29688,173444.656,41474.6328,188358.984,0.0253135227,0.908774347268635
0.235085428,1.4297924,133669.719,-5832.73145,-9290.62109,173666.906,41509.5391,188609.25,0.0253881309,0.909459292178669
0.235605747,1.43133736,133933.641,-6003.48047,-9500.25391,173893.531,41535.9297,188826.781,0.025463827,0.910158880421222
0.236120582,1.43269384,134189.219,-6180.1543,-9712.05078,174154.969,41564.5391,189010.688,0.0255444609,0.910956025302951
0.236636579,1.43412054,134455.75,-6367.48877,-9932.2959,174431.281,41597.2969,189199.688,0.0256300084,0.911567070420693
0.23715122,1.43574548,134744.969,-6557.94336,-10150.4141,174727.203,41635.7773,189399.141,0.0257155411,0.912147519683018
0.23766692,1.43748593,135044.609,-6751.17383,-10370.1865,175009.078,41675.6172,189609.406,0.0258010626,0.91325470081687
0.238186151,1.43923151,135350.922,-6952.83594,-10599.3643,175305.313,41715.0313,189821.25,0.0258897245,0.914341144935006
0.238702983,1.44108248,135680.563,-7175.73926,-10845.6289,175669.016,41779.1563,190052.828,0.0259845555,0.915455371502008
0.239216685,1.44306052,136025.188,-7414.19922,-11106.54,176040.906,41856,190311.875,0.0260826908,0.916854478133109
0.239732176,1.44522476,136392.406,-7657.18262,-11369.8867,176416.563,41924.4922,190575.719,0.02618099,0.918364668984519
0.240246981,1.44748354,136778.313,-7904.56934,-11629.4629,176794.422,41984.3438,190807.969,0.0262790211,0.919474399702825
0.240760297,1.45006657,137202.219,-8175.47949,-11915.1299,177155.188,42021.543,191035.563,0.0263803601,0.920713204577084
0.241273344,1.45304799,137671.75,-8478.5,-12238.5469,177481.25,42022.9336,191255.656,0.0264869481,0.921509922027165
0.241785079,1.45589828,138129.5,-8791.05078,-12571.7402,177727.406,42001.0117,191435.938,0.0265948921,0.922412436558609
0.242297411,1.45897961,138611.734,-9117.00391,-12914.6758,177958.094,41981.4766,191640.484,0.0267055742,0.923316096107053
0.242806852,1.46246195,139136.281,-9461.72656,-13270.042,178214.625,41978.7891,191901.188,0.0268211421,0.924066262183932
0.243317187,1.4658531,139665.25,-9825.37891,-13629.3945,178448.484,41985.6289,192147.797,0.0269399751,0.925730616123728
0.243828654,1.46857905,140199.75,-10224.459,-13959.0723,178750.609,41990.9766,192185.656,0.0270602517,0.927309012469362
0.244338959,1.46778738,140643.734,-10593.4766,-13916.0371,179511.969,41847.4688,190936.344,0.0271849092,0.928712436650203
0.244845733,1.46072459,140880.828,-10764.3564,-13079.9609,181167.063,41110.9609,187062.844,0.0273147002,0.930080155411792
0.24534893,1.44807339,140897,-10487.6611,-11298.7773,183567.469,38882.75,179750.031,0.0274460018,0.931550090222858
0.24585411,1.43623829,140317.547,-8829.13184,-7952.55762,183281.656,31950.457,166886.281,0.0275779031,0.933532653332555
0.246107399,1.43185985,139782.047,-7459.89746,-5745.0376,181679.563,26655.4551,158643.688,0.0276440382,0.934764912469779
0.184870496,1.33850598,121389.063,12490.4512,8678.44336,211175.375,61402.1289,162401.828,0.0274326503,0.851562521491469
0.185125381,1.3418045,121735.57,12291.6113,9961.25391,198714.594,61075.4297,169569.938,0.0273817517,0.851597458587605
0.185635477,1.35231543,122271.375,11506.6016,11815.3164,178572.25,58442.9531,180623.828,0.0272799134,0.851890281029448
0.186147168,1.36387551,122531.938,10506.0732,12458.7813,168014.75,54809.5859,186121.094,0.0271780584,0.852414924841447
0.186661273,1.36916614,122624.633,9863.53516,12312.5938,164895.953,53219.5313,187910.5,0.0270771757,0.852708004954668
0.187175691,1.37049508,122660.672,9445.5166,11860.9902,164703.688,52874.4375,188119.063,0.0269791,0.852927105610295
0.187688455,1.37120605,122693.625,9074.67188,11398.6416,164837.281,52739.6289,188169.938,0.0268837549,0.853039278930249
0.18820259,1.37191832,122733.391,8723.91992,10956.1348,164969.875,52633.375,188229.438,0.026789723,0.85344723136845
0.188717499,1.37262893,122773.672,8389.81836,10534.5762,165060.188,52520.7578,188295.719,0.0266966261,0.854044523956699
0.189232379,1.37333202,122815.813,8062.03027,10117.6592,165147.25,52406.2891,188352.313,0.0266046431,0.85464106884816
0.189748019,1.37401533,122853.453,7740.77344,9704.23633,165234.813,52298.5234,188396.234,0.0265154522,0.855071609354902
0.190263078,1.37461948,122884.047,7424.92773,9294.50781,165317.688,52194.5313,188423.875,0.0264285151,0.855731507759329
0.190778658,1.37520385,122917.141,7108.47461,8884.00391,165398.844,52089.5039,188448.625,0.0263416301,0.856259732592564
0.19129464,1.37575674,122958.109,6799.33691,8477.25195,165500.094,51975.9883,188435.641,0.0262574553,0.856469797207392
0.191811949,1.37616253,122996.438,6500.49609,8077.94043,165608.219,51849.5156,188367.813,0.0261774845,0.856808791693217
0.192328513,1.37642097,123025.594,6205.31055,7683.85889,165700.469,51718.2109,188280.938,0.0260992758,0.856992958894545
0.192843407,1.37665236,123055.719,5910.65137,7292.26074,165789.406,51587.1484,188197.219,0.0260212943,0.857292197879745
0.193359613,1.37688732,123090.227,5615.81396,6901.29053,165879.938,51453.0078,188113.938,0.0259434842,0.857622143371231
0.193876922,1.37702405,123122.313,5330.47656,6520.29688,165963.047,51297.5039,187995.219,0.0258691795,0.857871951813725
0.194394559,1.37696254,123140.828,5055.94043,6151.72461,166021.938,51117.5078,187837.313,0.0257989392,0.858180593308798
0.194912121,1.37681472,123154.031,4783.32861,5786.42725,166071.25,50929.2109,187674.344,0.0257295314,0.858393345958743
0.195429027,1.37666392,123171.172,4511.08301,5422.34961,166127.391,50736.9141,187513.594,0.0256602131,0.85852363691562
0.195946872,1.37656856,123197.492,4241.51563,5062.15234,166195.906,50543.8281,187359,0.025591718,0.858680037644984
0.196465611,1.37644494,123227.203,3984.80225,4716.57422,166279.906,50346.8984,187188.531,0.0255272295,0.85895087986446
0.196984097,1.37624025,123255.453,3738.91846,4383.17334,166374.547,50142.8906,186998.203,0.0254662391,0.859268890171789
0.19750306,1.37605262,123287.969,3493.42529,4051.14209,166473.594,49935.1055,186815.953,0.0254054852,0.85985109208667
0.198020816,1.37588191,123325.523,3248.63525,3721.29004,166578.656,49725.0938,186639.656,0.0253448784,0.860399013070435
0.19853957,1.3756938,123364.68,3008.36572,3397.46045,166687.313,49516.6094,186461.563,0.0252859518,0.861202553327736
0.199059725,1.37546039,123400.656,2777.63135,3085.89307,166789.688,49315.7578,186283.281,0.0252311602,0.861931688010463
0.199578702,1.37516594,123433.617,2553.78369,2782.73511,166893,49114.3984,186099.422,0.0251790434,0.862431111013465
0.200098217,1.37481439,123466.453,2331.16699,2480.32275,167008.75,48904.3984,185904.859,0.0251269154,0.8628096437527
0.200618267,1.37449133,123504.297,2108.92529,2179.13501,167131.344,48692.1484,185719.344,0.0250748079,0.863120429329004
0.201138288,1.37420654,123544.508,1894.23145,1888.05566,167248.891,48483.0586,185544.719,0.0250254013,0.863445297071416
0.201657936,1.37389588,123581.953,1690.93042,1611.26147,167360.219,48276.1836,185367.531,0.0249802135,0.863930693759079
0.202177674,1.37351298,123615.063,1491.09131,1338.94727,167466.906,48065.918,185182.297,0.0249365959,0.864524923662392
0.202698722,1.37313962,123650.313,1290.96619,1066.51538,167574.156,47850.8594,185004.75,0.0248928647,0.86511280849426
0.203219771,1.37283611,123692.188,1092.67566,796.954346,167684.906,47635.4063,184843.781,0.024849508,0.866026931657982
0.203740358,1.37253904,123733.492,904.575562,540.360718,167787.891,47423.6016,184686.438,0.0248096138,0.86673355709807
0.204261422,1.37223673,123772.969,726.934326,296.547852,167884.344,47212.8594,184531.594,0.0247735195,0.867305705368334
0.204782352,1.37193,123814.781,551.395508,55.49786,167986.375,47000.8047,184375.469,0.0247382186,0.867383775118759
0.205303192,1.37165499,123860.195,376.591919,-185.048599,168090.109,46786.1641,184230.313,0.024702929,0.867751778013615
0.205824301,1.3713901,123906.305,206.08078,-421.266968,168192.016,46570.1328,184091.531,0.0246685259,0.867886697806653
0.20634535,1.37119818,123959.328,48.9291077,-642.923767,168302.063,46355.6563,183954.844,0.0246379972,0.8681426494702
0.206866801,1.37110281,124020.984,-97.5112305,-853.728271,168423.188,46139.6328,183829.328,0.0246107131,0.86867692873951
0.207388997,1.37101984,124083.625,-242.445251,-1063.85437,168544.047,45919.1523,183712.719,0.0245836917,0.869319349770402
0.20791012,1.37090063,124144.117,-387.070099,-1273.09082,168659.5,45697.5352,183592.938,0.0245567299,0.870207801033256
0.208431616,1.37083244,124211.547,-526.456055,-1476.67004,168783.688,45482.0781,183477.938,0.0245314054,0.871309202646924
0.208953947,1.37089324,124289.594,-654.87146,-1668.72241,168909.313,45274.0273,183380.938,0.0245101079,0.8722198632873
0.209475696,1.37104225,124375,-776.591614,-1853.80872,169036.016,45065.6406,183294.875,0.0244913306,0.87329499990436
